"gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol"
"ENSG00000012048",221.111604295128,-1.21040409925353,0.17000670890672,-7.11974313859379,1.08128383482323e-12,3.40009984918761e-11,"BRCA1"
"ENSG00000012171",1267.55265196041,-0.733402722505171,0.106387195248171,-6.89371235696504,5.43548779419148e-12,1.55150765583413e-10,"SEMA3B"
"ENSG00000013293",244.497326184804,-2.88290651160464,0.21848977109767,-13.1946978438451,9.41315435721603e-40,1.92734335463998e-37,"SLC7A14"
"ENSG00000013297",3431.57264316715,-1.77433844122911,0.172997903362672,-10.256415868286,1.1074099934053e-24,1.09633589347125e-22,"CLDN11"
"ENSG00000013375",997.200227051774,-0.287128153114835,0.109414447375025,-2.62422522805132,0.00868463346524766,0.0411355745995879,"PGM3"
"ENSG00000013573",214.780152269764,-0.50598617275265,0.156449513237509,-3.23418182825857,0.00121991762271216,0.00791233827430803,"DDX11"
"ENSG00000014914",567.315945322154,-0.447211791359923,0.121140523946487,-3.69167786955814,0.000222779514651866,0.00180082606325586,"MTMR11"
"ENSG00000015520",17.5128244945455,-2.82284609839492,0.613510758661344,-4.60113544635185,4.20194065869107e-06,5.1086752218823e-05,"NPC1L1"
"ENSG00000016391",92.1114413835648,-2.0074160140199,0.263840001704131,-7.60845967652399,2.77381766706554e-14,1.04122180677473e-12,"CHDH"
"ENSG00000017427",837.783043352648,-0.479205432156338,0.167443028012514,-2.86190137531749,0.00421107922966496,0.0226088276400785,"IGF1"
"ENSG00000017483",445.787471591791,-1.00559205745613,0.19850990921959,-5.06570206701244,4.06897892279427e-07,5.97249745205569e-06,"SLC38A5"
"ENSG00000018189",992.70381375789,-0.308231786160591,0.101559135871453,-3.03499811726177,0.00240537188466149,0.01414029057678,"RUFY3"
"ENSG00000018625",671.459934818039,-0.915883775314981,0.120282388341528,-7.61444620399815,2.64824450435496e-14,9.98244131369617e-13,"ATP1A2"
"ENSG00000019186",14.0876049307722,-4.32590664693737,0.857767767180283,-5.04321427366968,4.57776132046585e-07,6.61343440090322e-06,"CYP24A1"
"ENSG00000019991",1197.69034090821,-0.974610564999051,0.13640788041051,-7.14482595921898,9.01099859373474e-13,2.86349510867571e-11,"HGF"
"ENSG00000020129",1036.83841336722,-0.502914205777734,0.098483794447386,-5.10656812727104,3.28062366466513e-07,4.88918752604932e-06,"NCDN"
"ENSG00000020181",7857.82589382516,-0.334031942240756,0.116236981299512,-2.87371487547532,0.00405675015495219,0.0218780378006371,"GPR124"
"ENSG00000023171",81.8708730879176,-0.713981164182948,0.246990640113238,-2.89072154254756,0.00384358515173207,0.0209352228730074,"GRAMD1B"
"ENSG00000023330",959.552341132927,-0.268586995150646,0.0959807529630918,-2.79834223903128,0.00513656550496142,0.0267564721793567,"ALAS1"
"ENSG00000025423",169.20409821807,-1.99290326518311,0.242715349830042,-8.21086621253504,2.19598460775833e-16,1.01195014482326e-14,"HSD17B6"
"ENSG00000025772",764.29590321352,-0.489107462651843,0.116794287281015,-4.18776871744604,2.81710378940887e-05,0.000284361770742683,"TOMM34"
"ENSG00000026025",29589.4324920623,-0.400661069872047,0.133102944363861,-3.01015933033584,0.00261110677731392,0.0151117018019463,"VIM"
"ENSG00000026950",733.925100832699,-0.889746457356407,0.105749865750222,-8.41368876493861,3.97314069130355e-17,1.96131641029883e-15,"BTN3A1"
"ENSG00000027001",526.295499014459,-0.342386042799053,0.129380588627247,-2.64634785196014,0.0081366098590377,0.0390219420921324,"MIPEP"
"ENSG00000028277",34.4574837048717,-2.09083583348324,0.374446747778928,-5.58380022228866,2.35319006013584e-08,4.30454604096727e-07,"POU2F2"
"ENSG00000029993",586.925199671926,-0.373494539625519,0.106118533622705,-3.51959763177132,0.000432201932600728,0.00321528258530137,"HMGB3"
"ENSG00000030582",11064.5411038889,-0.187469068604543,0.0729044664022122,-2.57143461650595,0.0101278137389877,0.046533792849762,"GRN"
"ENSG00000031081",329.249628016212,-0.702683196136272,0.131511308495216,-5.34313896026541,9.1350678263998e-08,1.50178514686197e-06,"ARHGAP31"
"ENSG00000031698",2847.44870718974,-0.536481618218022,0.0917885415923222,-5.84475588032327,5.07311677369049e-09,1.01676772000395e-07,"SARS"
"ENSG00000031823",1526.65531808186,-0.393548321080079,0.120373829609186,-3.26938440321955,0.00107781766856471,0.00711881185931046,"RANBP3"
"ENSG00000032742",221.768456424455,-0.642405191059914,0.146084332918543,-4.39749546187215,1.09507173705868e-05,0.00012187154143498,"IFT88"
"ENSG00000033867",2313.67894079298,-0.926528931003406,0.097139945820937,-9.53808367065928,1.45495908653135e-21,1.12512673052025e-19,"SLC4A7"
"ENSG00000034533",105.286685658741,-0.67549859115456,0.208306351338757,-3.24281322587248,0.00118355771604996,0.00770981306138399,"ASTE1"
"ENSG00000034693",267.260287149347,-0.406778441457715,0.13320685717384,-3.05373499599089,0.00226011631966603,0.0133901079675798,"PEX3"
"ENSG00000035115",464.17807490012,-0.461215349707504,0.120711404296737,-3.82081007502596,0.00013301405717221,0.0011374690470474,"SH3YL1"
"ENSG00000035681",1037.24201080533,-0.33666432024587,0.0996646762561856,-3.37797033906459,0.000730229566449865,0.00511050072397508,"NSMAF"
"ENSG00000038427",8574.80195016266,-0.378364701372166,0.112151638615839,-3.37368857059863,0.000741682268981874,0.00517970198547109,"VCAN"
"ENSG00000038945",157.657823352476,-0.725020605527091,0.180562063668496,-4.01535400513698,5.93566330361701e-05,0.000554426031127896,"MSR1"
"ENSG00000040731",72.2700084929553,-1.90476025660625,0.311360316217666,-6.11754342924892,9.50288674238694e-10,2.10347682216619e-08,"CDH10"
"ENSG00000041353",59.9423683987137,-1.5454649133959,0.365301833243814,-4.230651950669,2.33014976371781e-05,0.000241152432180743,"RAB27B"
"ENSG00000041982",3704.14799078904,-0.810867297354182,0.16501239117571,-4.91397822658509,8.92466655990831e-07,1.21270469137578e-05,"TNC"
"ENSG00000042088",190.048001902712,-0.420330143835629,0.158701576866273,-2.64855682051485,0.00808362591627078,0.0388091584757173,"TDP1"
"ENSG00000044090",1103.21015795641,-0.509604714798673,0.106016351625006,-4.80685014139339,1.53326833340263e-06,2.01358810723386e-05,"CUL7"
"ENSG00000046889",33.8519764903656,-1.04876544246568,0.400342645174722,-2.61966956332611,0.0088015004477898,0.0415689213809375,"PREX2"
"ENSG00000047621",383.050510592111,-0.372349380920065,0.12836220866938,-2.90077106634335,0.00372245726242852,0.0203554582562783,"C12orf4"
"ENSG00000048052",371.94998120206,-0.475543051583381,0.11779359600481,-4.03708747939035,5.41188926067875e-05,0.000511334141053538,"HDAC9"
"ENSG00000048342",829.359722449446,-0.410178880195101,0.101164853036692,-4.05455914660727,5.02289406594481e-05,0.00047758577984271,"CC2D2A"
"ENSG00000049089",68.1250661910953,-0.774023824675964,0.234330939830638,-3.3031226061543,0.000956145730938157,0.00644754258235169,"COL9A2"
"ENSG00000049246",196.030110621098,-2.20784943323334,0.268632264143678,-8.21885427750585,2.05456505597269e-16,9.49209055859384e-15,"PER3"
"ENSG00000049759",1212.98843820386,-1.12077920970619,0.156629421633494,-7.15561098302953,8.33010627347892e-13,2.65649300593882e-11,"NEDD4L"
"ENSG00000051825",225.873309609759,-0.439377618246321,0.143885486739559,-3.05366182651638,0.00226066757894204,0.0133901079675798,"MPHOSPH9"
"ENSG00000054282",484.72342826766,-0.373271955711092,0.128607191850105,-2.90241898871526,0.00370292918613614,0.020260971173945,"SDCCAG8"
"ENSG00000054938",93.3812373991456,-1.51173452724926,0.279729882749807,-5.40426540199627,6.50745311983606e-08,1.09991829562107e-06,"CHRDL2"
"ENSG00000054965",1640.61562470618,-0.250604532685015,0.0861686541841986,-2.90830273557842,0.00363396360399583,0.0199078006131945,"FAM168A"
"ENSG00000055163",284.232234651173,-1.00310448039892,0.146443925129688,-6.84975139467605,7.39784370074411e-12,2.06978800931688e-10,"CYFIP2"
"ENSG00000055813",22.0014808141587,-1.37871141110332,0.48507929387005,-2.84223925557347,0.00447978587041984,0.0238948436392021,"CCDC85A"
"ENSG00000056661",633.917908561629,-0.282341747786717,0.104534061996712,-2.70095452519196,0.00691407913318262,0.0341122337956419,"PCGF2"
"ENSG00000056736",73.8587890213004,-1.0121658095309,0.228118810880559,-4.4370115977014,9.12163807741631e-06,0.000103432142780923,"IL17RB"
"ENSG00000058262",9475.10103923796,-0.294095299683447,0.0925896963115135,-3.17632859161756,0.00149151902879992,0.00937689806731226,"SEC61A1"
"ENSG00000059573",1426.50492025141,-0.40567931401796,0.129948036433773,-3.12185797608964,0.00179713612630326,0.0110063897769314,"ALDH18A1"
"ENSG00000059758",817.133339648677,-0.312441489953608,0.107031406282325,-2.91915710356508,0.00350979290173353,0.0193392808879005,"CDK17"
"ENSG00000061337",66.6914993629285,-1.01463507036114,0.262239929714685,-3.86910975557787,0.000109233465106388,0.00095681505799071,"LZTS1"
"ENSG00000063438",625.124104652348,-0.433392969818173,0.124470256164171,-3.48189987852638,0.000497869806389502,0.00363919601278947,"AHRR"
"ENSG00000063660",4459.26289416516,-0.41448711475676,0.125090986586071,-3.31348505650778,0.000921410306960241,0.00623665323471436,"GPC1"
"ENSG00000064201",16.979783757302,-1.62012354960252,0.485384877727802,-3.3378121650322,0.000844408111368876,0.00579381011067951,"TSPAN32"
"ENSG00000064205",1928.9879529553,-0.952798955454198,0.125204255146865,-7.60995666111,2.74187848312089e-14,1.03138134674055e-12,"WISP2"
"ENSG00000064309",348.470851504488,-1.58925463681767,0.24480325641337,-6.49196689660897,8.47228777142468e-11,2.09689122342761e-09,"CDON"
"ENSG00000064601",7083.98882982452,-0.274677523597749,0.0730055742941282,-3.76241850370378,0.000168278151213983,0.00140047839656977,"CTSA"
"ENSG00000064687",143.273226662814,-0.806363713768599,0.181822500533983,-4.43489508394417,9.2117139146552e-06,0.000104387837304564,"ABCA7"
"ENSG00000064692",42.2003491380068,-1.51255909208441,0.356071709152993,-4.24790583807521,2.15778045515118e-05,0.000224993566208992,"SNCAIP"
"ENSG00000065491",295.802168134748,-0.411765714008093,0.134085265869178,-3.0709243953011,0.0021339717839112,0.0127528701832544,"TBC1D22B"
"ENSG00000065665",131.365936289555,-0.457332562018526,0.175878258542741,-2.60027911242587,0.00931479644711079,0.0434803114984565,"SEC61A2"
"ENSG00000065809",2255.39053258522,-0.989256156015007,0.120514647961339,-8.20859681996799,2.23788314030177e-16,1.02862700056014e-14,"FAM107B"
"ENSG00000065833",676.066126027813,-0.644806163767004,0.136710963042,-4.71656514897716,2.39859585267824e-06,3.03617200437677e-05,"ME1"
"ENSG00000065923",418.624050475047,-0.443997357025941,0.157109933760831,-2.82602981490552,0.00471288771516808,0.0249388578125987,"SLC9A7"
"ENSG00000066135",833.339170843253,-0.288852197287614,0.0935986545297217,-3.08607211010592,0.00202819628567275,0.012234362462421,"KDM4A"
"ENSG00000066279",118.786494618993,-0.594695398970014,0.195411664393728,-3.04329529567787,0.00234002585341966,0.0137966576658755,"ASPM"
"ENSG00000066468",28.7035272208389,-2.14628678642573,0.460688978941311,-4.6588628869699,3.17960891845487e-06,3.95377456816563e-05,"FGFR2"
"ENSG00000066697",547.646290675995,-0.665250123797018,0.117247453032642,-5.6738982945055,1.3958402300212e-08,2.62254945406903e-07,"MSANTD3"
"ENSG00000066827",200.564175590739,-0.429669201331919,0.159773470735222,-2.68923995551158,0.00716149201119597,0.035204683601719,"ZFAT"
"ENSG00000067113",1190.98424125035,-0.939420909025921,0.160628958813373,-5.84839070094071,4.96351616911188e-09,9.98132079632341e-08,"PPAP2A"
"ENSG00000067141",1070.97135428394,-0.269682869535858,0.0998062648696194,-2.70206354168402,0.00689105915858972,0.0340172887450601,"NEO1"
"ENSG00000067225",21788.4117121928,-0.363778548473738,0.0942558152592752,-3.85948121580689,0.000113627990451914,0.000990493048844983,"PKM"
"ENSG00000067369",1878.40236760863,-0.759458615402802,0.0876062076037151,-8.66900458513394,4.35914411831728e-18,2.37290207624897e-16,"TP53BP1"
"ENSG00000067445",651.671779867844,-0.751627225916829,0.119833126482586,-6.27228253137546,3.55793202718933e-10,8.25055589007689e-09,"TRO"
"ENSG00000068366",3704.33107409887,-0.340050165664829,0.0790495589571877,-4.30173387620032,1.69466774042169e-05,0.000181321397547019,"ACSL4"
"ENSG00000068697",8266.52860589376,-0.235172282448365,0.0759796008485854,-3.09520292054474,0.0019667828909805,0.0119157680328469,"LAPTM4A"
"ENSG00000068784",273.736806886978,-0.577842469841029,0.14858335278993,-3.88901218737467,0.000100653063963876,0.000888567813082374,"SRBD1"
"ENSG00000069020",835.664952835795,-0.756303699288362,0.127558740091508,-5.92906216183857,3.04669742723013e-09,6.30981543032557e-08,"MAST4"
"ENSG00000069275",4159.64230047339,-0.257679095128005,0.0974281832686496,-2.64481063366929,0.00817366452313723,0.0391549144006362,"NUCKS1"
"ENSG00000069329",2962.94542111022,-0.197246444437063,0.0774080722854372,-2.54813792171093,0.0108299644775647,0.0491027428175038,"VPS35"
"ENSG00000069399",358.270109803808,-0.599315641296211,0.168731710419195,-3.55188505946677,0.000382481900058808,0.00290048774211263,"BCL3"
"ENSG00000070018",1836.85495721604,-0.461511742953485,0.0901210575216692,-5.12102005507999,3.03887321974943e-07,4.57075298027834e-06,"LRP6"
"ENSG00000070081",1625.09739763986,-0.455060034710585,0.0851034860347929,-5.34713741954757,8.93561739720026e-08,1.47168148320616e-06,"NUCB2"
"ENSG00000070087",2152.9932834784,-0.321318151879568,0.091610419488118,-3.50744111504962,0.000452438474377637,0.00334511137929268,"PFN2"
"ENSG00000070193",115.634967388118,-1.26008961866577,0.206450351618842,-6.1035963793959,1.03707982966792e-09,2.28157562526943e-08,"FGF10"
"ENSG00000070366",1640.78034125995,-0.305288790256006,0.0875194373474485,-3.48823986429463,0.000486211684295439,0.00356476526728127,"SMG6"
"ENSG00000070669",428.340029488504,-0.968013708668783,0.134583156685129,-7.19268096031921,6.35312790715514e-13,2.05882479552376e-11,"ASNS"
"ENSG00000070718",392.944891675775,-0.440831174716218,0.130341147416854,-3.38213360441245,0.000719251542025226,0.00504063566091424,"AP3M2"
"ENSG00000070808",23.585469416522,-2.31393098458046,0.461402324387078,-5.01499637578607,5.30344654052849e-07,7.55395255077014e-06,"CAMK2A"
"ENSG00000070882",1106.50519592118,-1.10276515525465,0.124501484780508,-8.85744581439158,8.18685849844649e-19,4.85232948766477e-17,"OSBPL3"
"ENSG00000071564",1219.09554436407,-0.471531415300206,0.0936758648938354,-5.03364891089718,4.81230675910071e-07,6.93110656958246e-06,"TCF3"
"ENSG00000072071",307.927481113787,-0.38227654142376,0.138758665865175,-2.75497417793855,0.00586967677346788,0.0298672228478803,"LPHN1"
"ENSG00000072121",1027.37823384562,-0.395813793712545,0.0952398477276431,-4.15596835942506,3.23912652849393e-05,0.000321404795731796,"ZFYVE26"
"ENSG00000072195",1209.59604323923,-0.534927941878116,0.12554240018759,-4.26093448172737,2.0357391083291e-05,0.000213628114466359,"SPEG"
"ENSG00000072210",939.103380838377,-0.979666573034732,0.148788085159016,-6.58430795710372,4.57009004382867e-11,1.16304918657775e-09,"ALDH3A2"
"ENSG00000072310",1558.1088594437,-0.698868390578125,0.120074570118529,-5.82028642607882,5.87468664195959e-09,1.16575004311484e-07,"SREBF1"
"ENSG00000072682",3701.49574066815,-0.3602485540779,0.0780852951974188,-4.6135261852709,3.95894360772445e-06,4.83608446942232e-05,"P4HA2"
"ENSG00000073060",298.682286418445,-0.624298418066501,0.159986850340288,-3.90218581551318,9.53279314267051e-05,0.000846208344408402,"SCARB1"
"ENSG00000073111",164.89059861176,-0.657245526994683,0.182503091608239,-3.60128434648946,0.000316649020657337,0.00245604048824963,"MCM2"
"ENSG00000073146",89.942453415986,-0.943925590537275,0.219778544891054,-4.29489416724087,1.7477669287355e-05,0.000186891777578376,"MOV10L1"
"ENSG00000073331",551.374601714374,-0.367698341948562,0.110345216603108,-3.3322544761601,0.000861454454139242,0.00588611541701966,"ALPK1"
"ENSG00000073536",292.33338097925,-0.517523299957354,0.148605186231604,-3.48253861847582,0.000496683575695691,0.00363199864727474,"NLE1"
"ENSG00000073711",724.333181173886,-0.275108471393052,0.104143097160716,-2.6416390417936,0.00825059339823221,0.03942168969752,"PPP2R3A"
"ENSG00000073756",71.6195676361844,-1.3720587545385,0.36489211400196,-3.76017650666776,0.000169793513012386,0.00141048387158007,"PTGS2"
"ENSG00000074047",364.253871098787,-0.914960357307924,0.152148528398211,-6.01359978266266,1.81448155253976e-09,3.89670186098467e-08,"GLI2"
"ENSG00000074201",1086.15030871771,-0.238779278660072,0.0889036315564035,-2.68582142798725,0.00723517458008226,0.035531037226471,"CLNS1A"
"ENSG00000074219",430.68682275748,-0.71803472708874,0.134652064033527,-5.33251927657015,9.6859483548189e-08,1.58511732476954e-06,"TEAD2"
"ENSG00000074410",2891.76586240465,-0.791681592643111,0.106184959474547,-7.45568484049643,8.94022190581727e-14,3.19612933132967e-12,"CA12"
"ENSG00000074935",264.392005702728,-0.712015883007309,0.13461313332235,-5.28934930369899,1.2275226904748e-07,1.98008091647046e-06,"TUBE1"
"ENSG00000075213",714.29854936872,-1.20761532605419,0.135650222909669,-8.90242050585018,5.46418088085289e-19,3.33741054614262e-17,"SEMA3A"
"ENSG00000075240",576.83949575666,-1.17047301122319,0.158971806860286,-7.36277101166674,1.80131222942237e-13,6.30214441742373e-12,"GRAMD4"
"ENSG00000075568",1869.74933199024,-0.227071547038531,0.0867965306192237,-2.61613621441499,0.00889310723129661,0.0418808170657351,"TMEM131"
"ENSG00000075618",2630.35763270676,-0.502590507550994,0.122611428798769,-4.0990510629792,4.14847511611863e-05,0.000402516018536486,"FSCN1"
"ENSG00000075651",793.950960116846,-0.563767311485618,0.165034038765042,-3.41606686538315,0.000635326446954093,0.00452462921787306,"PLD1"
"ENSG00000076242",549.027662370285,-0.335496362848544,0.106468942670146,-3.15111951367784,0.00162645922450932,0.0100810259054727,"MLH1"
"ENSG00000076356",239.435216067611,-0.507008357049207,0.184936494641385,-2.74152680374071,0.0061154371000855,0.0308236883211191,"PLXNA2"
"ENSG00000076604",245.42978610175,-0.511625921411525,0.152526606643557,-3.35433884402318,0.000795548783847104,0.00550975417633508,"TRAF4"
"ENSG00000077063",329.883172304403,-1.04874144667816,0.139189012326808,-7.53465686081435,4.89620618785746e-14,1.78944914995569e-12,"CTTNBP2"
"ENSG00000077235",2347.71257658784,-0.214106324509733,0.082710899509164,-2.5886107608588,0.00963639510243386,0.0447842576620204,"GTF3C1"
"ENSG00000077264",81.8112904038176,-1.20895935684967,0.237957981017381,-5.08055813753674,3.76327538048798e-07,5.58079800869403e-06,"PAK3"
"ENSG00000077312",328.01357481804,-0.327273846659946,0.123943682982548,-2.64050445157441,0.00827827051069178,0.0395329652959567,"SNRPA"
"ENSG00000077616",36.8485906220707,-1.04543850044721,0.358319932823225,-2.91761190121392,0.00352723061858918,0.0194116192076175,"NAALAD2"
"ENSG00000078269",1092.06616752081,-0.65049048516954,0.138434768906552,-4.69889530142997,2.61572497713077e-06,3.28662012816892e-05,"SYNJ2"
"ENSG00000078699",496.748031606387,-0.579488901727545,0.114661743608312,-5.05389926484197,4.32879985646644e-07,6.30018706088953e-06,"CBFA2T2"
"ENSG00000078725",30.2523197214766,-1.14240780402457,0.438478338015989,-2.60539165787231,0.00917692915031947,0.0429703506835905,"BRINP1"
"ENSG00000079101",6.77257079390926,-3.65752636915762,1.12894374625078,-3.23977734170039,0.00119623070312024,0.00777830559683163,"CLUL1"
"ENSG00000079102",920.840501917594,-0.372403273603413,0.100959968543599,-3.68862311444354,0.000225470918504513,0.00181931706655365,"RUNX1T1"
"ENSG00000079150",663.769162369905,-0.343614495034409,0.104297831069702,-3.29455072565001,0.000985791506675124,0.00662266643075033,"FKBP7"
"ENSG00000079257",1731.79946850142,-1.08260489363922,0.171301463185513,-6.31988118202356,2.61764491233937e-10,6.16532366412167e-09,"LXN"
"ENSG00000079308",6236.39300876506,-0.254597394969636,0.0917297325708763,-2.77551659461034,0.00551140866273207,0.0283484331387686,"TNS1"
"ENSG00000079432",2035.23356282544,-0.462223353605681,0.0917308352272991,-5.03890924420715,4.68192414577807e-07,6.75411603351716e-06,"CIC"
"ENSG00000079462",58.312011174181,-1.03636131541547,0.25473610217671,-4.0683723530344,4.73426844938099e-05,0.000453493083045969,"PAFAH1B3"
"ENSG00000079819",7277.5253804692,-0.280500930567123,0.106547292972674,-2.63264248899371,0.00847234764690161,0.0402760244533457,"EPB41L2"
"ENSG00000080031",30.1963444836677,-1.10735339707975,0.431790633952653,-2.56456094691756,0.0103306434463564,0.0472070843561881,"PTPRH"
"ENSG00000080200",492.478409135283,-0.631965895692761,0.117608499537619,-5.3734712897227,7.72351078074632e-08,1.28853904858784e-06,"CRYBG3"
"ENSG00000080493",291.903682156382,-0.810524982027152,0.167208730653861,-4.84738433727495,1.25099923550945e-06,1.66473443319123e-05,"SLC4A4"
"ENSG00000080823",115.373362443825,-0.619227463065358,0.22910525956766,-2.70280771482021,0.00687565090446335,0.0339691466949878,"MOK"
"ENSG00000080824",15243.4853175288,-0.399648455904657,0.0778974468621857,-5.13044357681845,2.8906019705133e-07,4.3730366334768e-06,"HSP90AA1"
"ENSG00000080845",1713.82996347215,-0.229785488379988,0.0893243503231654,-2.57248429514068,0.0100971536885629,0.0464463914119289,"DLGAP4"
"ENSG00000080947",107.889388763168,-0.500453103639222,0.189706297577054,-2.6380415939326,0.00833863534419161,0.0397570435652907,"CROCCP3"
"ENSG00000081026",302.866025620553,-0.344327600238192,0.126867536332942,-2.71407178062136,0.00664617635501129,0.0330620666937033,"MAGI3"
"ENSG00000081189",114.821109160903,-0.598447136938795,0.210591894592298,-2.84173870080508,0.00448682493342387,0.0239182282989442,"MEF2C"
"ENSG00000081386",291.120895642917,-0.343547723978519,0.130192215442138,-2.63877316175793,0.00832066357817835,0.0396933323673862,"ZNF510"
"ENSG00000082397",529.533348963915,-0.398933032510937,0.125331551075708,-3.18302158624014,0.00145746748074104,0.00919166384744022,"EPB41L3"
"ENSG00000082458",383.510701562336,-0.661490116864666,0.134264401594254,-4.92677216753019,8.35991368560549e-07,1.14546710864821e-05,"DLG3"
"ENSG00000083097",456.12908118837,-0.6252963433454,0.132044433506285,-4.73549945833679,2.1851628876133e-06,2.78903667912674e-05,"DOPEY1"
"ENSG00000084636",3032.39290307586,-0.565739182492754,0.10275907742161,-5.5054910640311,3.68140634674525e-08,6.55450390866165e-07,"COL16A1"
"ENSG00000084710",10.3958962831216,-2.80432477306194,0.716026734274472,-3.91650847492933,8.98406589694383e-05,0.000802552797873743,"EFR3B"
"ENSG00000084764",310.992834479333,-0.752386501217645,0.136728194457711,-5.5027897077245,3.73828224028246e-08,6.62730599725069e-07,"MAPRE3"
"ENSG00000085224",2986.48874288254,-0.230998595119537,0.0762429197399378,-3.02977110409027,0.00244739143784833,0.0143358579086967,"ATRX"
"ENSG00000085511",744.986732044242,-0.541996143774663,0.112917531193417,-4.79992909910753,1.5872181188267e-06,2.07712031729596e-05,"MAP3K4"
"ENSG00000085563",98.166218092169,-0.729894419767324,0.219370798529705,-3.32721777310068,0.000877177931550235,0.00597138889037351,"ABCB1"
"ENSG00000085662",2490.24075614988,-0.441328799588915,0.112016235749364,-3.9398645797774,8.15276170307171e-05,0.000737062018895866,"AKR1B1"
"ENSG00000085982",1100.96260740122,-0.296652847487059,0.0884560172806897,-3.35367628576038,0.000797455979578993,0.00551788089095787,"USP40"
"ENSG00000086015",1782.6409352184,-0.341156515902257,0.0894948588949838,-3.81202361917327,0.000137833701882496,0.00117367090761759,"MAST2"
